Time resolution is 1 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FIFO36E1.v" Line 462: Timing violation in scope /top_tb/u_top/u_memory/u_FIFO36E1/TChk462_8082 at time 1523399380 ps $recrem (negedge RST,posedge RDCLK,(0:0:0),(0:0:0),notifier_rdclk,rdclk_en_p,rdclk_en_p,RST_dly,RDCLK_dly)  $removal violation detected. Time: 1523399380 ps, Ref Event Time Stamp: 1523399380 ps, Data Event Time Stamp: 1523398313 ps, Limit: 2068 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[96].Firstff/TChk170_8162 at time 2008887299 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008887299 ps, Ref Event Time Stamp: 2008887200 ps, Data Event Time Stamp: 2008887299 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[97].Firstff/TChk170_8162 at time 2008887299 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008887299 ps, Data Event Time Stamp: 2007801299 ps, Ref Event Time Stamp: 2008887200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[97].Firstff/TChk170_8162 at time 2008887299 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008887299 ps, Ref Event Time Stamp: 2008887200 ps, Data Event Time Stamp: 2008887299 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[98].Firstff/TChk170_8162 at time 2008887299 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008887299 ps, Data Event Time Stamp: 2007801299 ps, Ref Event Time Stamp: 2008887200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[98].Firstff/TChk170_8162 at time 2008887299 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008887299 ps, Ref Event Time Stamp: 2008887200 ps, Data Event Time Stamp: 2008887299 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[91].Firstff/TChk170_8162 at time 2008887300 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008887300 ps, Data Event Time Stamp: 2007801300 ps, Ref Event Time Stamp: 2008887200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[91].Firstff/TChk170_8162 at time 2008887300 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008887300 ps, Ref Event Time Stamp: 2008887200 ps, Data Event Time Stamp: 2008887300 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[100].Firstff/TChk170_8162 at time 2008887397 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008887397 ps, Data Event Time Stamp: 2007801397 ps, Ref Event Time Stamp: 2008887200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[100].Firstff/TChk170_8162 at time 2008887397 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008887397 ps, Ref Event Time Stamp: 2008887200 ps, Data Event Time Stamp: 2008887397 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[101].Firstff/TChk170_8162 at time 2008887397 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008887397 ps, Data Event Time Stamp: 2007801397 ps, Ref Event Time Stamp: 2008887200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[101].Firstff/TChk170_8162 at time 2008887397 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008887397 ps, Ref Event Time Stamp: 2008887200 ps, Data Event Time Stamp: 2008887397 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[102].Firstff/TChk170_8162 at time 2008887397 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008887397 ps, Data Event Time Stamp: 2007801397 ps, Ref Event Time Stamp: 2008887200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[102].Firstff/TChk170_8162 at time 2008887397 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008887397 ps, Ref Event Time Stamp: 2008887200 ps, Data Event Time Stamp: 2008887397 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[92].Firstff/TChk168_8160 at time 2008902201 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902201 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902201 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[93].Firstff/TChk168_8160 at time 2008902201 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902201 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902201 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[94].Firstff/TChk168_8160 at time 2008902201 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902201 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902201 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[87].Firstff/TChk168_8160 at time 2008902202 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902202 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902202 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[96].Firstff/TChk168_8160 at time 2008902299 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008902299 ps, Data Event Time Stamp: 2007816299 ps, Ref Event Time Stamp: 2008902200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[96].Firstff/TChk168_8160 at time 2008902299 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902299 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902299 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[97].Firstff/TChk168_8160 at time 2008902299 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008902299 ps, Data Event Time Stamp: 2007816299 ps, Ref Event Time Stamp: 2008902200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[97].Firstff/TChk168_8160 at time 2008902299 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902299 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902299 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[98].Firstff/TChk168_8160 at time 2008902299 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008902299 ps, Data Event Time Stamp: 2007816299 ps, Ref Event Time Stamp: 2008902200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[98].Firstff/TChk168_8160 at time 2008902299 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902299 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902299 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[91].Firstff/TChk168_8160 at time 2008902300 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008902300 ps, Data Event Time Stamp: 2007816300 ps, Ref Event Time Stamp: 2008902200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[91].Firstff/TChk168_8160 at time 2008902300 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902300 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902300 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[100].Firstff/TChk168_8160 at time 2008902397 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008902397 ps, Data Event Time Stamp: 2007816397 ps, Ref Event Time Stamp: 2008902200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[100].Firstff/TChk168_8160 at time 2008902397 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902397 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902397 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[101].Firstff/TChk168_8160 at time 2008902397 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008902397 ps, Data Event Time Stamp: 2007816397 ps, Ref Event Time Stamp: 2008902200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[101].Firstff/TChk168_8160 at time 2008902397 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902397 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902397 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[102].Firstff/TChk168_8160 at time 2008902397 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2008902397 ps, Data Event Time Stamp: 2007816397 ps, Ref Event Time Stamp: 2008902200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[102].Firstff/TChk168_8160 at time 2008902397 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2008902397 ps, Ref Event Time Stamp: 2008902200 ps, Data Event Time Stamp: 2008902397 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[52].Firstff/TChk170_8162 at time 2009972221 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009972221 ps, Ref Event Time Stamp: 2009972200 ps, Data Event Time Stamp: 2009972221 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[53].Firstff/TChk170_8162 at time 2009972221 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009972221 ps, Ref Event Time Stamp: 2009972200 ps, Data Event Time Stamp: 2009972221 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[54].Firstff/TChk170_8162 at time 2009972221 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009972221 ps, Ref Event Time Stamp: 2009972200 ps, Data Event Time Stamp: 2009972221 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[47].Firstff/TChk170_8162 at time 2009972222 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009972222 ps, Ref Event Time Stamp: 2009972200 ps, Data Event Time Stamp: 2009972222 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[56].Firstff/TChk170_8162 at time 2009972319 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2009972319 ps, Data Event Time Stamp: 2008886319 ps, Ref Event Time Stamp: 2009972200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[56].Firstff/TChk170_8162 at time 2009972319 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009972319 ps, Ref Event Time Stamp: 2009972200 ps, Data Event Time Stamp: 2009972319 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[57].Firstff/TChk170_8162 at time 2009972319 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2009972319 ps, Data Event Time Stamp: 2008886319 ps, Ref Event Time Stamp: 2009972200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[57].Firstff/TChk170_8162 at time 2009972319 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009972319 ps, Ref Event Time Stamp: 2009972200 ps, Data Event Time Stamp: 2009972319 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[58].Firstff/TChk170_8162 at time 2009972319 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2009972319 ps, Data Event Time Stamp: 2008886319 ps, Ref Event Time Stamp: 2009972200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[58].Firstff/TChk170_8162 at time 2009972319 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009972319 ps, Ref Event Time Stamp: 2009972200 ps, Data Event Time Stamp: 2009972319 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[51].Firstff/TChk170_8162 at time 2009972320 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2009972320 ps, Data Event Time Stamp: 2008886320 ps, Ref Event Time Stamp: 2009972200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 170: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[51].Firstff/TChk170_8162 at time 2009972320 ps $setuphold (posedge C,posedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009972320 ps, Ref Event Time Stamp: 2009972200 ps, Data Event Time Stamp: 2009972320 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[52].Firstff/TChk168_8160 at time 2009987221 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009987221 ps, Ref Event Time Stamp: 2009987200 ps, Data Event Time Stamp: 2009987221 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[53].Firstff/TChk168_8160 at time 2009987221 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009987221 ps, Ref Event Time Stamp: 2009987200 ps, Data Event Time Stamp: 2009987221 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[54].Firstff/TChk168_8160 at time 2009987221 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009987221 ps, Ref Event Time Stamp: 2009987200 ps, Data Event Time Stamp: 2009987221 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[47].Firstff/TChk168_8160 at time 2009987222 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009987222 ps, Ref Event Time Stamp: 2009987200 ps, Data Event Time Stamp: 2009987222 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[56].Firstff/TChk168_8160 at time 2009987319 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2009987319 ps, Data Event Time Stamp: 2008901319 ps, Ref Event Time Stamp: 2009987200 ps, Limit: -45 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[56].Firstff/TChk168_8160 at time 2009987319 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $hold violation detected. Time: 2009987319 ps, Ref Event Time Stamp: 2009987200 ps, Data Event Time Stamp: 2009987319 ps, Limit: 198 ps
WARNING: "C:/Xilinx/Vivado/2023.2/data/verilog/src/unisims/FDCE.v" Line 168: Timing violation in scope /top_tb/u_top/u_tdc/u_FineDelay/genblk2[57].Firstff/TChk168_8160 at time 2009987319 ps $setuphold (posedge C,negedge D,(0:0:0),(0:0:0),notifier,in_clk_enable_p,in_clk_enable_p,C_dly,D_dly)  $setup violation detected. Time: 2009987319 ps, Data Event Time Stamp: 2008901319 ps, Ref Event Time Stamp: 2009987200 ps, Limit: -45 ps
